substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,-0.6572615812529528,0.29289321877021934,23.386817174168446,1.0279992519356085,False
AB_N30,all_interior75,-0.3407479134027751,0.7734590803262037,34.46693627518574,0.1740798762481856,False
AB_N30,all_interior75,-0.6594490776711764,0.5295866830895691,28.348485880519775,0.602783780496053,False
AB_N30,all_interior75,0.12981736552900985,0.8081220356404744,19.89949493658978,0.10050506336644935,False
AB_N30,all_interior75,-0.6879338361067353,0.21936198654839467,5.913591357980403,1.0146118723829785,False
AB_N30,all_interior75,0.0224767269357181,0.19485157582243565,13.382654984317742,0.951076006681127,False
AB_N30,all_interior75,0.24173613533340949,0.11537312071787231,22.08688568286653,2.041930663370957,False
AB_N30,all_interior75,-0.4666549594907336,0.19187796436257723,36.77743695863184,1.8493595506928882,False
AB_N30,all_interior75,-0.7436897038988374,0.3275561741214686,17.095314661057916,1.9365476079306185,False
AB_N30,all_interior75,-0.3375187068130996,0.7734590803262037,16.083949582624616,1.1430511029741697,False
AB_N30,all_interior75,-0.5804980346354988,0.379550607065079,13.63539077372608,1.4408741949991466,False
AB_N30,all_interior75,-0.6271012641544892,0.25105133044584216,6.30864405985791,0.44834152917222986,False
AB_N30,all_interior75,-0.7085625249966065,0.4775922500764053,10.926892038450923,0.7765503076828358,False
AB_N30,all_interior75,-0.6960428497956187,0.4285714286123737,19.94968417623603,1.4177804017415017,False
AB_N30,all_interior75,-0.7883512355381664,0.7316171919702498,16.835122697391352,0.7606863759931152,False
AB_N30,all_interior75,0.1761330516131699,0.14285714290760781,31.533933474773626,1.2692673505014007,False
AB_N30,all_interior75,-0.282061346150463,0.18469903122292283,0.0,0.0,True
AB_N30,all_interior75,2.534792466623374,0.03466295533542792,31.740510837122585,0.7348277315781426,False
AB_N30,all_interior75,-0.6713470389891253,0.445902906243348,21.038472276533614,1.1758759584554115,False
AB_N30,all_interior75,-0.3022230815888913,0.17454648668695275,22.44393045130957,0.519601672072879,False
AB_N30,all_interior75,2.1846233968751427,0.027484022211594707,13.07106781190891,1.0710678118220378,False
AB_N30,all_interior75,0.22251204277422393,0.14285714281528253,20.47690423941157,0.834501509184764,False
AB_N30,all_interior75,0.55772558483193,0.5021026608916843,8.921769989543133,0.6340506710921917,False
AB_N30,all_interior75,-0.5595703840335166,0.43575036166876496,14.747210947769505,1.587378108584325,False
