substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
AB,9715,0.0,0.14852035683437637,0.8047378541243652,270.0,3,0.2354359130715733,F
AB,14793,1.08239220030269,0.24087115690518468,0.6532814824545203,225.0000000040514,4,0.19697429037288128,E
AB,1189,1.84775906504015,0.3879338011205704,0.8047378541410316,270.00000000405146,3,0.3939485808291959,F
AB,7432,1.84775906504015,0.30430513240968315,0.8047378541243652,270.0,3,0.10878589668027194,F
AB,14767,0.76536686473746,0.4076593870892179,0.8047378541243649,270.0,3,0.40521372932926436,F
AB,9347,1.0823922002644217,0.3940523906386588,0.8047378541410316,270.0000000040514,3,0.41647887767830727,F
AB,7862,1.08239220030269,0.8737215010024068,0.0,45.0,8,1.1705805939905103,A
AB,15228,1.4142135623730951,0.6992407426381793,0.4828427124887612,180.00000000405143,5,0.731571419338554,D
AB,8210,1.4142135623999998,0.7035115712782176,0.482842712474619,180.0,5,0.7878971616525018,D
AB,6523,0.76536686473746,0.5947382196488435,0.48284271248461896,180.0,5,0.8854179099245424,D
AB,21165,0.76536686473746,0.4608145962428063,0.8047378541243652,270.0,3,0.3488879870214352,F
AB,15208,1.08239220030269,0.18224271586448137,0.804737854124365,270.0,3,0.2738975356597202,F
AB,4792,1.08239220030269,0.43236860535035115,0.6532814824449532,225.0,4,0.6181193454095819,E
AB,12104,1.08239220030269,0.3431730262014625,0.6532814824381883,225.0,4,0.5186658032696944,E
AB,20721,1.4142135623730951,0.29303830764900995,0.8047378541243652,270.0,3,0.43707638069031873,F
AB,17064,1.08239220030269,0.6366994198927503,0.6532814824381883,225.0,4,0.5730587515451672,E
AB,20763,0.76536686473746,0.6634044129191812,0.48284271248876115,180.00000000405143,5,0.8084946646363007,D
AB,3788,0.76536686473746,0.2872212944574575,0.8047378541243652,270.0,3,0.47087182607164835,F
AB,10502,0.76536686473746,0.5969977133501234,0.30795984417042893,135.0,6,0.8422901099818658,C
AB,19825,1.08239220030269,0.32420011555534045,0.8047378541243652,270.0,3,0.5186658032797498,F
AB,7705,2.0,0.16813844224673813,0.8047378541243652,270.0,3,0.21290561616798986,F
AB,14470,0.76536686473746,0.17417291020777437,0.6532814824381883,225.0,4,0.2626323872263614,E
AB,10856,1.0823922002644217,0.3348118700042284,0.8047378541243649,270.0,3,0.18570914199617583,F
AB,4069,0.76536686473746,0.7553923584507404,0.307959844170429,135.0,6,1.0279992519598844,C
AB,15440,1.0823922002644217,0.6634967472179409,0.307959844181317,135.0,6,0.9736063035341951,C
AB,22290,0.7653668646450721,0.15780564756102633,0.8047378541243649,270.0,3,0.1923081131571096,F
AB,2125,0.76536686473746,0.7711517139924361,1.2500028789830253e-11,45.00000000405142,8,1.1208538228525686,A
AB,4763,0.76536686473746,0.4269924136668315,0.6532814824381883,225.0,4,0.5796577227533227,E
AB,12274,0.76536686473746,0.5644632149220055,0.482842712474619,180.0,5,0.8469562872869917,D
AB,401,0.765366864645072,0.386190542613308,0.6532814824150912,224.99999999594857,4,0.2785637130013593,E
AB,3746,0.76536686473746,0.6766695667090448,0.4828427124746191,180.0,5,0.8920168810511446,D
AB,4505,2.0,0.4857876347721658,0.8047378541243652,270.0,3,0.536529922821554,F
AB,12027,0.765366864645072,0.25672140721939707,0.8047378541243649,270.0,3,0.28982886142915043,F
AB,4726,0.0,0.9469585110906088,0.307959844170429,135.0,6,1.0326654292328603,C
AB,1017,1.08239220030269,0.5302364837291752,0.804737854124365,270.0,3,0.49806830022588555,F
AB,2287,0.0,0.6342479186638751,0.30795984416405087,134.99999999594857,6,0.9079482067720227,C
AB,2848,0.76536686473746,0.6832022046328361,0.4828427124887612,180.00000000405143,5,0.9304785036730722,D
AB,2216,0.76536686473746,0.29197791612758395,0.8047378541243652,270.0,3,0.06565809676666001,F
AB,1123,0.0,0.649396890089974,0.482842712474619,180.0,5,0.765366864789949,D
AB,7989,0.7653668647757284,0.7848719734152851,0.4828427124746191,180.0,5,0.7972295161308927,D
AB,18365,1.4142135624,0.43739602069251315,0.8047378541243652,270.0,3,0.2898288613423301,F
