substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
Penrose,12598,1.3281310261169759,0.6579601246586364,0.2500000000205122,144.0000000041523,4,1.0097836537089488,D
Penrose,7072,0.6180339887483193,0.8276931628040708,2.971647372618236e-11,72.0000000041698,5,1.2911512892104893,C
Penrose,11142,1.1755705045366651,0.5817552058322197,0.5393446629307889,216.0000000025587,3,0.7730675129949086,E
Penrose,21822,0.6180339887493117,0.4776503663614836,0.5393446629122908,215.99999999921548,3,0.7025086692564314,E
Penrose,28158,1.1755705045741416,0.5682295844110521,0.8726779962554144,288.0000000015936,3,0.7098476171902014,E
Penrose,15856,0.6180339887483193,0.7815765806994461,0.1666666666743191,72.0000000041698,6,1.245155658042111,B
Penrose,6252,0.6180339887483193,0.5497765798885563,0.5393446629138938,215.99999999950518,3,0.7222085974281636,E
Penrose,12699,1.1755705046317708,0.5051838689213174,0.5393446629307889,216.0000000025587,3,0.7444548943945027,E
Penrose,7441,1.1755705046317708,0.6191715089873475,0.8726779962533492,288.00000000098964,3,0.839523089419799,E
Penrose,14732,1.9021130326164595,0.14052960141466186,0.8726779962543398,288.0000000012793,3,0.1988459288893465,E
Penrose,15671,2.236067977521331,0.27476484924213074,0.8726779962543398,288.0000000012793,3,0.2028516368337312,E
Penrose,5681,1.9021130326,0.36926997474573287,0.8726779962543398,288.0000000012793,3,0.46665035180571546,E
Penrose,6299,0.6180339887493117,0.8578375563373287,0.16666666666500213,72.00000000177417,6,1.2983044820513336,B
Penrose,3098,2.2360679775000003,0.11553921378164422,0.8726779962533491,288.00000000098964,3,0.11363619625585963,E
Penrose,19552,1.1755705045741416,0.6576126868512753,0.2311477126607241,71.99999999872065,7,1.0674681971443847,A
Penrose,4078,2.0000000000247016,0.21514755010460762,0.8726779962543398,288.0000000012793,3,0.21896121810777203,E
Penrose,26314,1.9021130326,0.34906090403784784,0.8726779962625321,288.000000003675,3,0.36046750663369065,E
Penrose,8268,1.328131026102596,0.791352839413807,0.5393446629138938,215.99999999950518,3,1.1154092336274006,E
Penrose,2363,1.328131026102596,0.8208166658215773,0.2500000000114786,144.00000000049482,4,1.1344370935509227,D
Penrose,14955,1.9021130326297686,0.5512317550646164,0.8726779962543398,288.0000000012793,3,0.8836003223571969,E
Penrose,3216,1.1755705045741416,0.8715175467739933,6.463896085089739e-12,72.00000000177417,5,1.4118262751582822,C
Penrose,25916,1.1755705045741416,0.6237830657421987,0.8726779962438981,287.9999999982258,3,0.8302657431157628,E
Penrose,15813,1.1755705046,0.5367002876168456,0.6472135955015849,215.99999999950518,5,0.7510069711167886,C
Penrose,13987,1.9021130326297686,0.18672424543588606,0.8726779962543398,288.0000000012793,3,0.11460922224597847,E
Penrose,8559,1.1755705046317708,0.8325565339194794,0.16666666666128013,72.00000000177417,6,1.1883289380506548,B
Penrose,12743,0.0,0.5971780340986368,0.6472135955180686,216.0000000046646,5,0.7504058549855125,C
Penrose,26820,1.90211303257099,0.21630077120632218,0.8726779962438981,287.9999999982258,3,0.2553283926136207,E
Penrose,2442,1.1755705045366653,0.598722518660102,0.6472135955104827,216.0000000025587,5,0.9026281822887086,C
Penrose,26215,2.5262553337685234,0.25892675913428775,0.8726779962554144,288.0000000015936,3,0.2086605404564943,E
Penrose,24607,1.9021130326297684,0.2907304439965258,0.8726779962533492,288.00000000098964,3,0.4210700815595234,E
Penrose,3429,1.3281310261304726,0.20169058771450687,0.6472135955104827,216.0000000025587,5,0.16398219141003434,C
Penrose,8809,1.1755705046317708,0.5985480798277019,0.6472135955258713,216.00000000432922,5,0.8092216784328149,C
Penrose,9910,0.6180339887493117,0.5555955468106426,0.6472135954999785,215.99999999921548,5,0.8612392224600733,C
Penrose,12845,1.9021130326164595,0.1832977804342707,0.8090169943815098,288.0000000012793,2,0.11173504154984348,X
Penrose,7988,1.6180339887730115,0.8027173443177636,0.2500000000065367,144.00000000078452,4,1.101059149862277,D
Penrose,28315,2.526255333724267,0.2853612181298065,0.8726779962438981,287.9999999982258,3,0.2590772406148536,E
Penrose,16432,1.328131026031912,0.05926987324635502,0.872677996235706,287.9999999958302,3,0.06824168116636553,E
Penrose,21951,1.1755705045741416,0.5710698839844721,0.5393446629122908,215.99999999921548,3,0.8046421083096341,E
Penrose,2915,1.1755705045366651,0.6748867655410726,0.23114771266072417,71.99999999872065,7,0.9885099831021942,A
Penrose,14069,2.526255333747252,0.3510822029379964,0.8726779962543398,288.0000000012793,3,0.3781071321853511,E
Penrose,15861,1.9021130326164593,0.20367099600497018,0.8726779962543398,288.0000000012793,3,0.28053666636598074,E
Penrose,2173,1.1755705045741416,0.37942052435066786,0.6472135954776177,215.99999999584773,5,0.4715577340071937,C
Penrose,24413,0.6180339887483193,0.5465670564501258,0.8726779962533491,288.00000000098964,3,0.686655548150444,E
Penrose,4657,1.9021130326297686,0.21376670405541287,0.8726779962543398,288.0000000012793,3,0.20993372474401517,E
Penrose,14170,1.1755705046317708,0.5273697244253635,0.8726779962543398,288.0000000012793,3,0.6545236874664377,E
Penrose,14948,1.1755705045366653,0.5536240666038479,0.6472135955015849,215.99999999950518,5,0.7631821963086307,C
Penrose,11119,0.0,0.5911852282397171,0.6472135954999784,215.99999999921548,5,0.9336016615847764,C
Penrose,13993,1.1755705045741416,0.48566535200537875,0.8726779962543398,288.0000000012793,3,0.566467028056255,E
Penrose,23116,1.1755705046,0.3019908432012639,0.8726779962438981,287.9999999982258,3,0.3343575586843439,E
Penrose,21400,1.3281310260901853,0.28719336429932973,0.8726779962438981,287.99999999822586,3,0.3743585312294122,E
Penrose,19070,0.6180339887483193,0.7789356011037994,0.24999999997464556,143.9999999974413,4,1.094993386352531,D
Penrose,2713,1.1755705045741416,0.5476498602846525,0.6472135955104829,216.0000000025587,5,0.6865845960292744,C
Penrose,16948,0.6180339887483193,0.6234415908291064,0.5393446628704884,215.9999999916604,3,0.8045273054294232,E
Penrose,10407,0.6180339888070979,0.5628082206145593,0.5393446629138938,215.99999999950518,3,0.8177899598282331,E
Penrose,4924,1.1755705045366651,0.8143877486517757,0.23114771264890951,71.99999999901037,7,1.158672741105148,A
Penrose,2113,1.1755705046317708,0.5637361229959879,0.8726779962543398,288.0000000012793,3,0.7694064609819724,E
Penrose,21243,1.9021130325488669,0.6200193065819133,0.8726779962406264,287.9999999972691,3,0.8605671541685486,E
Penrose,23413,1.328131026102596,0.5304677139348127,0.5393446629122908,215.99999999921545,3,0.7219080393965698,E
Penrose,9544,1.1755705046329201,0.4725913673312304,0.6472135955170357,216.00000000287292,5,0.5730628029562813,C
Penrose,9096,0.0,0.600500948705549,0.6472135955170357,216.00000000287292,5,0.7629964411843764,C
Penrose,17606,1.3281310261304726,0.601221247591935,0.6472135955104827,216.0000000025587,5,0.9512412870920104,C
Penrose,25089,2.236067977521331,0.14469680444932287,0.872677996262532,288.000000003675,3,0.16345178042136133,E
Penrose,28390,1.328131026102596,0.2309626910429976,0.8726779962543398,288.0000000012793,3,0.13715607732661494,E
Penrose,18060,0.0,0.4554331166660678,0.647213595501585,215.99999999950518,5,0.6221622209455673,C
Penrose,2106,2.526255333739675,0.20634003126252887,0.8726779962692001,288.00000000562494,3,0.25150843980319393,E
Penrose,864,1.1755705045366651,0.6476698422090723,0.647213595501585,215.99999999950518,5,0.8439710126303407,C
Penrose,13844,1.9021130326297684,0.34065599119617584,0.8726779962543398,288.0000000012793,3,0.49901181848398335,E
Penrose,7081,1.1755705046,0.35505555350765294,0.8726779962543398,288.0000000012793,3,0.433431061909751,E
Penrose,5869,0.6180339888,0.4746139393403145,0.6472135955104827,216.0000000025587,5,0.5684122807422595,C
Penrose,4303,1.1755705045741416,0.8984980690133525,2.971642931726966e-11,72.00000000416983,5,1.424673568659374,C
Penrose,23378,1.6180339887000001,0.6548129457131745,0.5393446629122908,215.99999999921548,3,0.9478369423004264,E
Penrose,14093,1.3281310261169759,0.6486167825067053,0.6472135955170358,216.00000000287292,5,0.9561485165073003,C
Penrose,16311,1.1755705045366651,0.3601640736326621,0.8726779962543398,288.0000000012793,3,0.36949499992216017,E
Penrose,10810,1.9021130326164593,0.48306510086509,0.8726779962543398,288.0000000012793,3,0.7253560823352702,E
Penrose,14708,1.3281310260521826,0.441611665882377,0.8726779962543398,288.0000000012793,3,0.7127654961965567,E
Penrose,16369,1.1755705045741416,0.3498131832166539,0.6472135954946752,215.99999999950518,5,0.4844050274259888,C
Penrose,9656,0.6180339887483194,0.4771016265951924,0.5393446629325277,216.00000000287292,3,0.6973008817075258,E
Penrose,19288,1.9021130325709903,0.35004925520807295,0.8726779962554144,288.00000000159366,3,0.4339173751133223,E
Penrose,20993,0.6180339887493117,0.25099577043656185,0.8726779962625318,288.000000003675,3,0.32278344962858596,E
Penrose,20666,0.6180339886999999,0.7277724467472277,0.24999999999192013,143.9999999974413,4,1.01730835675718,D
Penrose,2698,0.6180339888070978,0.353465682858755,0.8726779962692,288.00000000562494,3,0.5266518106448759,E
Penrose,24979,0.6180339887802133,0.2844990612313105,0.8726779962554144,288.0000000015936,3,0.38877956717662654,E
Penrose,13990,1.1755705045741416,0.5237808606572176,0.6472135955015849,215.99999999950518,5,0.7306349746247943,C
Penrose,19156,2.236067977541876,0.3620126749153155,0.872677996262532,288.000000003675,3,0.5047060717618697,E
Penrose,24998,1.1755705046317708,0.32017718618032176,0.8726779962554144,288.0000000015936,3,0.43282994582516254,E
Penrose,8874,1.9021130326164595,0.25298516126845083,0.8726779962543398,288.0000000012793,3,0.3425270759614272,E
