substrate,lambda,seed,walkers,alpha_vs_cost_time,alpha_vs_cost_time_r2,alpha_vs_steps,alpha_vs_steps_r2,mean_cost_time_at_1024,msd_phys_at_1024,near_return_frac_d2,near_return_mean_perp_mismatch,final_mean_perp_mismatch
AB_N30,4,7,5000,0.9441262147554016,0.9997908050666663,0.9451854902671818,0.9997873510249907,2797.1587624180543,818.7494872314605,0.0076,0.990315696267019,1.072165720847975
AB_N30,4,8,5000,0.9332881379017813,0.999506928759424,0.934696099582812,0.9994935563448287,2797.8881686553805,806.9645196200751,0.0062,0.9765944646779035,1.078709865969135
AB_N30,4,9,5000,0.9387800231619882,0.9992539812979334,0.9398527753214638,0.9992702633961386,2799.314506876756,801.1534053670257,0.0062,0.7632678217806169,1.0868123675105532
AB_N30,5,0,5000,0.941354163233018,0.999621783049555,0.9421873192847601,0.9996357753298761,4145.620128227799,804.8239585248454,0.0066,1.066551466507592,1.1028132343203756
AB_N30,5,1,5000,0.9403298828938347,0.9997842960038811,0.9432199918881212,0.999760019612022,4147.741200714089,821.9626716017021,0.007,0.9804088960751788,1.0818410323654661
AB_N30,5,2,5000,0.9440311045780361,0.9999155911003922,0.9461928476039555,0.9999006681253434,4148.881893783924,811.1691154904256,0.0056,1.1627047490219649,1.084782102211194
AB_N30,5,3,5000,0.9401306296639276,0.9994299215583136,0.9414115440074757,0.999445627136738,4159.478596959174,798.8925717754698,0.0074,1.1014668004290875,1.0878598681854232
AB_N30,5,4,5000,0.9330492109461991,0.9998659726668483,0.9339855039830173,0.9998672984460315,4149.407604472472,800.6462327122688,0.008,0.8725587590308541,1.0874811007442033
AB_N30,5,5,5000,0.9290892900679587,0.9995976605277301,0.9317469058848887,0.9995593939704945,4150.288395294279,777.2026331459424,0.0076,1.023058682793431,1.08105885266105
AB_N30,5,6,5000,0.9526357631541558,0.9995518739701063,0.9534352011575367,0.9995706886964403,4150.012613658367,810.8856774819578,0.0052,1.1996070632189102,1.0928349298101425
AB_N30,5,7,5000,0.9419497329421566,0.9996640392085752,0.9424710137283037,0.9996702573091671,4151.685329034509,805.131620501534,0.0062,0.9663678409454213,1.0780155497145425
AB_N30,5,8,5000,0.9350843419083721,0.9993235474786056,0.9369750183703873,0.9993037938503774,4147.541994646689,806.2315270376306,0.0062,1.0033179203086302,1.0825225967882506
