vertex_id,degree,vertex_type,depth,resultant_mag,net_drift,perp_x,perp_y,perp_dist_from_centre,type_rank
6639,5,D,0.5915641507095621,0.48284271250290334,0.48284271250670824,0.5147186258,0.5147186258,0.6045557405156459,3
6640,3,F,0.10712175600493956,0.8047378541243649,0.8047378541071364,-0.4852813742,0.9289321881,1.3216143218733392,5
6641,3,F,0.3945727374817487,0.8047378541076983,0.8047378540666666,1.2218254069,0.2218254069,0.8961371232616989,5
6642,4,E,0.3161805684812524,0.6532814824545202,0.6532814824539697,0.5147186258,0.9289321881,1.012171099865506,4
6643,5,D,0.7779928204413253,0.48284271248461896,0.48284271248,0.2218254069,-0.3639610307,0.32860904612328484,3
6644,4,E,0.3536834787111013,0.6532814824150912,0.6532814823982086,-0.4852813742,0.3431457505,0.9566603025031136,4
6645,4,E,0.3957191295250847,0.6532814824150912,0.6532814823982086,1.2218254069,-0.3639610307,0.8944402646439155,4
6646,5,D,0.7031793436872964,0.48284271248876115,0.4828427124925661,0.5147186258,0.3431457505,0.43934593887683904,3
6647,3,F,0.19152048181528258,0.8047378541243649,0.8047378541071364,-0.4852813742,0.7573593129,1.1966896017012711,5
6648,3,F,0.4223336232991065,0.8047378540910316,0.8047378540666666,1.2218254069,0.0502525317,0.8550462079763743,5
6649,4,E,0.43077545059342925,0.6532814824545202,0.6532814824539697,0.5147186258,0.7573593129,0.8425508426452195,4
6650,4,E,0.6710764719227962,0.6532814824545202,0.6532814824539697,0.2218254069,-0.5355339059,0.4868637447843839,4
6651,3,F,0.39511997438150104,0.8047378541076983,0.8047378540666666,-0.4852813742,0.1715728753,0.8953271179457063,5
6652,3,F,0.3488019733068297,0.8047378541243649,0.8047378541071364,1.2218254069,-0.5355339059,0.96388577529067,5
6653,7,B,0.8095864980754864,0.14285714287142856,0.1428571428857143,0.5147186258,0.1715728753,0.28184493564935154,1
6654,4,E,0.2672525369489681,0.6532814824150912,0.6532814823982086,-0.4852813742,0.5857864376,1.0845930539774207,4
6655,4,E,0.427525672222131,0.6532814824314233,0.6532814824077756,1.2218254069,-0.1213203436,0.8473610770386625,4
6656,5,D,0.5447019647191039,0.4828427124887612,0.4828427124925661,0.5147186258,0.5857864376,0.6739198857121599,3
6657,3,F,0.07017197436872724,0.8047378541243649,0.8047378541071364,-0.4852813742,1.0,1.3763063931931785,5
6658,3,F,0.37708976945152184,0.8047378540910316,0.8047378540666666,1.2218254069,0.2928932188,0.9220149415342308,5
6659,4,E,0.26859203342302085,0.6532814824545202,0.6532814824539697,0.5147186258,1.0,1.0826103673836853,4
6660,5,D,0.8190048974614671,0.48284271248461896,0.48284271248,0.2218254069,-0.2928932188,0.26790407461779525,3
6661,4,E,0.331366543922342,0.6532814824150912,0.6532814823982086,-0.4852813742,0.4142135624,0.9896932281405098,4
6662,4,E,0.40955321172076997,0.6532814824150912,0.6532814823982086,1.2218254069,-0.2928932188,0.8739634288796297,4
6663,5,D,0.6572929021609356,0.48284271248876115,0.4828427124925661,0.5147186258,0.4142135624,0.5072658134049696,3
6664,3,F,0.15746992647852087,0.8047378541243649,0.8047378540835661,-0.4852813742,0.8284271247,1.2470903163602498,5
6665,3,F,0.41344853355483846,0.8047378541076983,0.8047378540666666,1.2218254069,0.1213203436,0.8681976784440761,5
6666,4,E,0.383368520823799,0.6532814824314233,0.6532814824077756,0.5147186258,0.8284271247,0.91272130290781,4
6667,5,D,0.7162185319257393,0.48284271248461896,0.48284271248,0.2218254069,-0.4644660941,0.4200456837329544,3
6668,4,E,0.3802462641053722,0.6532814824150912,0.6532814823982086,-0.4852813742,0.2426406871,0.9173427831862128,4
6669,3,F,0.3703968676470021,0.8047378541243649,0.8047378541071364,1.2218254069,-0.4644660941,0.9319215944728975,5
6670,6,C,0.7666073062877314,0.307959844181317,0.3079598441887563,0.5147186258,0.2426406871,0.34546157743814193,2
6671,3,F,0.23710693210377354,0.8047378541243649,0.8047378541071364,-0.4852813742,0.6568542495,1.1292137661214203,5
6672,3,F,0.4282131246057824,0.8047378540910316,0.8047378540666666,1.2218254069,-0.0502525317,0.846343528540925,5
6673,4,E,0.4976223637869247,0.6532814824545202,0.6532814824539697,0.5147186258,0.6568542495,0.7436058426480685,4
6674,4,E,0.6060751890258025,0.6532814824545202,0.6532814824539697,0.2218254069,-0.6360389693,0.58307689253948,4
6675,3,F,0.41009252557022313,0.8047378540910316,0.8047378540666666,-0.4852813742,0.0710678119,0.8731651510492362,5
6676,3,F,0.3136728627342634,0.8047378541243649,0.8047378541071364,1.2218254069,-0.6360389693,1.0158829383525048,5
6677,7,B,0.8644703548627144,0.14285714287142856,0.1428571428857143,0.5147186258,0.0710678119,0.20060732944999257,1
6678,4,E,0.3064389847545217,0.6532814824218561,0.6532814823886415,-0.4852813742,0.4852813742,1.0265903296513834,4
6679,4,E,0.41973283774261927,0.6532814824218561,0.6532814823886415,1.2218254069,-0.2218254069,0.8588958206897442,4
6680,5,D,0.6108928962467284,0.482842712474619,0.48284271246428184,0.5147186258,0.4852813742,0.5759458521041353,3
6681,3,F,0.12211319137059307,0.8047378541243649,0.8047378541071364,-0.4852813742,0.8994949366,1.2994244031269309,5
6682,3,F,0.40083613825552467,0.8047378540910316,0.8047378540666666,1.2218254069,0.1923881554,0.8868662061776215,5
6683,4,E,0.33587448092363936,0.6532814824545202,0.6532814824539697,0.5147186258,0.8994949366,0.98302070123879,4
