vertex_id,substrate,depth,mean_nbr_mismatch,max_nbr_mismatch,std_nbr_mismatch,mean_nbr_depth_diff,degree,perp_x,perp_y,depth_bin
2535,AB_N30,0.7538113322893962,0.999999999985942,1.0000000000190246,2.7444081975171614e-11,0.39316579761310316,6,0.0208152802,0.0086219714,"(0.738, 0.758]"
2536,AB_N30,0.10596657590074443,0.9999999999827714,1.0,2.4365008792599503e-11,0.3898113257698929,3,-0.686291501,0.7157287525,"(0.0998, 0.12]"
2537,AB_N30,0.5607021638956858,0.9999999999918345,1.0000000000190246,2.6299671694705824e-11,0.17893777391108787,4,1.0208152802,0.0086219714,"(0.558, 0.578]"
2538,AB_N30,0.4650432113817409,0.9999999999793255,1.0,2.5320887087986382e-11,0.22938351622265465,5,0.313708499,0.7157287525,"(0.459, 0.479]"
2539,AB_N30,0.5837898397052887,1.0000000000095122,1.0000000000190246,9.512307608706921e-12,0.14907124027828272,4,0.0208152802,-0.5771644663,"(0.578, 0.598]"
2540,AB_N30,0.2693851303817578,1.0000000000126832,1.0000000000190246,8.96826345239283e-12,0.3238207494128435,3,-0.686291501,0.1299423149,"(0.259, 0.279]"
2541,AB_N30,0.4471848172948213,1.0000000000063414,1.0000000000190246,8.968289620180518e-12,0.18283701805276945,3,1.0208152802,-0.5771644663,"(0.439, 0.459]"
2542,AB_N30,0.8561907861456634,1.0000000000095124,1.0000000000190246,9.512279853333776e-12,0.5394623356507247,8,0.313708499,0.1299423149,"(0.838, 0.858]"
2543,AB_N30,0.7526994784346476,1.0000000000114146,1.0000000000190246,9.320119966958144e-12,0.35252267764585943,5,0.0208152802,-0.1629509039,"(0.738, 0.758]"
2544,AB_N30,0.16988208583020015,1.0000000000095124,1.0000000000190246,9.512279853333776e-12,0.28938315766373496,4,-0.686291501,0.5441558773,"(0.16, 0.18]"
2545,AB_N30,0.5600781016324533,1.0000000000095122,1.0000000000190246,9.512307608706921e-12,0.15670884942044055,4,1.0208152802,-0.1629509039,"(0.558, 0.578]"
2546,AB_N30,0.5805017834272228,1.00000000000761,1.0000000000190246,9.320092772278061e-12,0.20637664117215598,5,0.313708499,0.5441558773,"(0.578, 0.598]"
2547,AB_N30,0.48470706159098564,1.0000000000095122,1.0000000000190246,9.512307608706921e-12,0.19616821676636445,4,0.0208152802,-0.7487373415,"(0.479, 0.499]"
2548,AB_N30,0.28212445180029777,0.999999999989113,1.0000000000190246,2.987633211515164e-11,0.34572108943741414,3,-0.686291501,-0.0416305603,"(0.279, 0.299]"
2549,AB_N30,0.3692064196022544,1.0000000000063414,1.0000000000190246,8.968289620180518e-12,0.28064940302661384,3,1.0208152802,-0.7487373415,"(0.359, 0.379]"
2550,AB_N30,0.9527950745669008,0.9999999999918348,1.0000000000190246,2.629965734735529e-11,0.6292165726215047,8,0.313708499,-0.0416305603,"(0.937, 0.957]"
2551,AB_N30,0.7023788037211869,0.9999999999972727,1.0000000000190246,2.591569307399446e-11,0.2788281483741478,5,0.0208152802,-0.3345237792,"(0.698, 0.718]"
2552,AB_N30,0.2216890852473532,1.0000000000126832,1.0000000000190246,8.96826345239283e-12,0.330525816853071,3,-0.686291501,0.372583002,"(0.219, 0.239]"
2553,AB_N30,0.5299445722351006,0.9999999999918345,1.0000000000190246,2.6299671694705824e-11,0.179013605984051,4,1.0208152802,-0.3345237792,"(0.519, 0.539]"
2554,AB_N30,0.6956139255727635,1.0000000000108713,1.0000000000190246,9.414715429806852e-12,0.3677064846584477,7,0.313708499,0.372583002,"(0.678, 0.698]"
2555,AB_N30,0.7387486767176177,1.0000000000095122,1.0000000000190246,9.512298356924872e-12,0.3851420565062516,6,0.0208152802,0.0796897832,"(0.738, 0.758]"
2556,AB_N30,0.07652137504441492,1.0000000000063416,1.0000000000190246,8.968263451476566e-12,0.40087814148224926,3,-0.686291501,0.7867965644,"(0.0599, 0.0798]"
2557,AB_N30,0.5520870814392527,1.0000000000095122,1.0000000000190246,9.512307608706921e-12,0.20947407418565112,4,1.0208152802,0.0796897832,"(0.539, 0.558]"
2558,AB_N30,0.4171657413706883,1.00000000000761,1.0000000000190246,9.320092772278061e-12,0.2570442745021323,5,0.313708499,0.7867965644,"(0.399, 0.419]"
2559,AB_N30,0.622016739003622,1.0000000000095122,1.0000000000190246,9.512307608706921e-12,0.16509810044083106,4,0.0208152802,-0.5060966544,"(0.618, 0.638]"
2560,AB_N30,0.25884404522649807,1.0000000000126832,1.0000000000190246,8.96826345239283e-12,0.31664033328170205,3,-0.686291501,0.2010101268,"(0.239, 0.259]"
2561,AB_N30,0.4753619587846618,1.0000000000063414,1.0000000000190246,8.968289620180518e-12,0.17895150703171273,3,1.0208152802,-0.5060966544,"(0.459, 0.479]"
2562,AB_N30,0.8097497658914906,1.0000000000095124,1.0000000000190246,9.512279853333776e-12,0.498808096116889,8,0.313708499,0.2010101268,"(0.798, 0.818]"
