descent_steps,ascent_steps,asymmetry,dip_timing,dip_sharpness,excursion,min_depth,recovery,descent_smoothness,ascent_smoothness,start_depth,final_depth,perp_residue,phys_dist,walker_id,substrate,seed,threshold
137,887,0.732421875,0.1337890625,0.9482926829268292,0.5204810327420832,0.040604289064141375,0.28340309896149374,-98.80317007019514,-2145.442931487089,0.5610853218062246,0.18811022669420985,1.84775906504015,0.7653668647374582,4359,AB_N30,4,3.0
752,272,-0.46875,0.734375,0.944390243902439,0.6478786101568711,0.02311289290527163,0.7897079464036599,-410.3892653147099,-196.22932034898633,0.6709915030621427,0.5347477796519013,0.76536686473746,1.847759065040149,4424,AB_N30,4,3.0
884,140,-0.7265625,0.86328125,0.9336585365853658,0.5712511927530662,0.029124741941843113,1.4646597771273089,-571.7350394141417,-56.527905122602284,0.6003759346949094,0.8658133866047231,0.7653668646450721,1.8477590650018847,4509,AB_N30,4,3.0
974,50,-0.90234375,0.951171875,0.9902439024390244,0.18620024633414567,0.04776919687864156,2.0,-1811.2532919109867,-22.709513301408954,0.23396944321278723,0.7458772102385284,0.76536686473746,1.8477590650401519,4510,AB_N30,4,3.0
368,656,0.28125,0.359375,0.911219512195122,0.7356715791802964,0.062170482203569355,0.23318253226230273,-180.47518876335172,-1360.495140716409,0.7978420613838657,0.2337162439504712,1.4142135624,1.4142135623999934,4524,AB_N30,4,3.0
1012,12,-0.9765625,0.98828125,0.9326829268292682,0.4322082529371486,0.04539739194553016,0.44611810787347655,-845.6356863582653,-19.64544018807174,0.47760564488267876,0.23821331995359796,1.4142135623730951,1.4142135623730951,4549,AB_N30,4,3.0
600,424,-0.171875,0.5859375,0.9707317073170731,0.4129240378034057,0.04549505558784439,1.5468640210983207,-509.41798381435456,-239.42327365297803,0.4584190933912501,0.6842323931141223,1.0823922002644217,2.613125929685221,4800,AB_N30,4,3.0
100,924,0.8046875,0.09765625,0.96,0.39629244353852777,0.04401402091336826,0.6429730849145704,-91.79254750574312,-1297.0723321403775,0.44030646445189603,0.2988193958643116,0.76536686473746,1.8477590650401485,5038,AB_N30,4,3.0
678,346,-0.32421875,0.662109375,0.9824390243902439,0.31841887665849744,0.02682482733220537,1.1532683393593888,-741.0589194711167,-336.4370893378764,0.3452437039907028,0.394047236437986,1.84775906504015,0.7653668647374585,5229,AB_N30,4,3.0
801,223,-0.564453125,0.7822265625,0.9717073170731707,0.6171249202693005,0.01849098828023754,0.6214214022755135,-464.5947275607931,-191.44619474219184,0.6356159085495381,0.40198562161377216,1.4142135624,1.4142135624000005,5242,AB_N30,4,3.0
560,464,-0.09375,0.546875,0.911219512195122,0.6548837484270744,0.04282877336235291,0.24184875519589216,-290.4821095473901,-1000.3818897799639,0.6977125217894273,0.2012115927177025,0.76536686473746,1.8477590650401519,5246,AB_N30,4,3.0
249,775,0.513671875,0.2431640625,0.9385365853658536,0.5846808734298917,0.04757109452309971,0.4996776517725391,-151.34918016595103,-930.2673742758569,0.6322519679529914,0.3397230603953648,0.76536686473746,1.8477590650401456,5251,AB_N30,4,3.0
449,575,0.123046875,0.4384765625,0.9560975609756097,0.4813933911406194,0.03623425787408463,1.2193548973529509,-338.5862680073857,-351.5694342452759,0.517627649014704,0.6232236469159629,1.08239220030269,2.6131259297776097,5531,AB_N30,4,3.0
882,142,-0.72265625,0.861328125,0.9121951219512195,0.6719817143744996,0.03583730405361474,0.588615681541063,-470.0790741545204,-121.57621082263518,0.7078190184281143,0.4313762788438814,0.76536686473746,1.847759065040149,5554,AB_N30,4,3.0
167,857,0.673828125,0.1630859375,0.9151219512195122,0.6540696622631245,0.0736315854816193,0.40750711060567024,-82.33500147150119,-1125.0074141673765,0.7277012477447438,0.34016962368569925,1.08239220030269,2.613125929777609,5574,AB_N30,4,3.0
6,1018,0.98828125,0.005859375,0.9648780487804878,0.4295590375546362,4.082439961361484e-05,0.9999999999976721,-4.3678049205216665,-802.8024443684146,0.4295998619542498,0.4295998619542498,0.0,0.0,5607,AB_N30,4,3.0
333,691,0.349609375,0.3251953125,0.9570731707317073,0.4581247345198095,0.0627912389556956,0.7108605698931448,-253.27278301596866,-736.3713073932366,0.5209159734755051,0.3884540488193039,1.08239220030269,2.6131259297776106,5683,AB_N30,4,3.0
993,31,-0.939453125,0.9697265625,0.9912195121951219,0.3036608188727541,0.04549505558784439,2.0,-1148.929438863468,-13.198900808119292,0.3491558744605985,0.6879331593758913,0.76536686473746,1.847759065040149,5949,AB_N30,4,3.0
476,548,0.0703125,0.46484375,0.96,0.32465579094563146,0.05346533880274451,0.9834882652668407,-494.0415748248419,-598.0256914444731,0.378121129748376,0.37276049944968115,1.84775906504015,0.7653668647374621,5956,AB_N30,4,3.0
33,991,0.935546875,0.0322265625,0.9590243902439024,0.3852040578268646,0.06706393008837874,0.9999999999974041,-36.6124242021599,-930.1831684175065,0.45226798791524336,0.45226798791524336,0.0,0.0,6373,AB_N30,4,3.0
92,932,0.8203125,0.08984375,0.9239024390243903,0.7018797162394991,0.030221374591867023,0.937370042605613,-47.6366043725469,-515.1431802425745,0.7321010908313661,0.6881423941082392,0.7653668647757284,1.8477590649477655,6502,AB_N30,4,3.0
251,773,0.509765625,0.2451171875,0.984390243902439,0.3939945617812879,0.02663098758421023,1.151491581298278,-229.06810497610226,-590.1934759698489,0.4206255493654981,0.48031240855381896,0.76536686473746,1.847759065040149,6542,AB_N30,4,3.0
576,448,-0.125,0.5625,0.9746341463414634,0.44469679372626847,0.003269900366847822,1.8028282455610407,-494.93291976969755,-201.79757568657107,0.4479666940931163,0.8049818408087992,1.08239220030269,2.6131259297776097,6659,AB_N30,4,3.0
521,503,-0.017578125,0.5087890625,0.9853658536585366,0.31878652218114134,0.02401623862487423,1.9621947271705258,-572.5841604621298,-285.40174037148165,0.34280276080601557,0.6495374715437018,1.4142135623,1.4142135623000058,6690,AB_N30,4,3.0
894,130,-0.74609375,0.873046875,0.9463414634146341,0.6516761492713549,0.003269900366847822,0.20789326000277492,-471.47550960409774,-354.53524149509013,0.6549460496382027,0.13874897950513265,0.76536686473746,1.8477590650401468,6926,AB_N30,4,3.0
7,1017,0.986328125,0.0068359375,0.9424390243902439,0.5086576914696248,0.07022497320948484,0.5872208134866942,-4.488742805150284,-1131.4043760140796,0.5788826646791096,0.36891935658112907,1.4142135623730951,1.4142135623730963,6975,AB_N30,4,3.0
847,177,-0.654296875,0.8271484375,0.9404878048780487,0.7408031018644567,0.028738456943256274,0.7274580226100142,-398.19069800285115,-117.93188454462968,0.769541558807713,0.5676416165696664,0.7653668647757284,1.847759064947764,7428,AB_N30,4,3.0
1012,12,-0.9765625,0.98828125,0.9346341463414634,0.5611892583991662,0.030039183288341098,1.5343545300512342,-649.930848718574,-3.794686596630469,0.5912284416875073,0.8911024641307288,0.7653668647757284,1.8477590649477618,7792,AB_N30,4,3.0
667,357,-0.302734375,0.6513671875,0.9395121951219512,0.5397795932298226,0.0032494217868330733,1.3570827906867275,-428.7713740747455,-166.90388332941234,0.5430290150166557,0.7357750185242644,0.76536686473746,1.8477590650401523,7878,AB_N30,4,3.0
835,189,-0.630859375,0.8154296875,0.9024390243902439,0.7422493466002017,0.0076016816649838725,0.04905674813338452,-411.8525324022241,-1791.6404264501873,0.7498510282651856,0.04401402091336826,1.4142135624,1.4142135624,7962,AB_N30,4,3.0
761,263,-0.486328125,0.7431640625,0.9746341463414634,0.16526488094359493,0.06320628184182675,0.17098601026837176,-1619.8712000901742,-3019.2010163478476,0.22847116278542168,0.0914642644720205,0.76536686473746,1.8477590650401472,8184,AB_N30,4,3.0
168,856,0.671875,0.1640625,0.9287804878048781,0.727013241955764,0.010826256818755597,0.6972778800626359,-76.8039994337864,-591.5066326435435,0.7378394987745196,0.5177565089478322,1.0823922002644217,2.613125929685221,8511,AB_N30,4,3.0
819,205,-0.599609375,0.7998046875,0.975609756097561,0.32259161915829737,0.05075516510180422,0.43646832074214664,-957.4831510818583,-522.3076315015091,0.3733467842601016,0.19155618740175284,0.76536686473746,1.8477590650401523,8874,AB_N30,4,3.0
368,656,0.28125,0.359375,0.9668292682926829,0.4811940964744681,0.021022979845770395,0.9999999999979219,-274.7380285120052,-476.2207237925082,0.5022170763202385,0.5022170763202385,0.0,0.0,9010,AB_N30,4,3.0
255,769,0.501953125,0.2490234375,0.9395121951219512,0.6531828047912146,0.03555509481180308,0.06729330566980096,-140.3475840665114,-6347.555929045991,0.6887378996030177,0.07950992495294351,1.4142135623730951,1.4142135623730951,9105,AB_N30,4,3.0
78,946,0.84765625,0.076171875,0.944390243902439,0.5490102682455311,0.01847019215471324,0.8093617590806844,-46.21107569163332,-756.7066187228827,0.5674804604002444,0.4628181086160841,0.76536686473746,1.8477590650401536,9171,AB_N30,4,3.0
419,605,0.181640625,0.4091796875,0.88,0.8644682191217202,0.02580996315432993,0.616469226101578,-172.16865104378502,-384.5037011803203,0.8902781822760502,0.5587280171863226,0.76536686473746,1.8477590650401483,9761,AB_N30,4,3.0
951,73,-0.857421875,0.9287109375,0.9882926829268293,0.15908317987412735,0.045205365733292036,2.0,-2021.4673194037111,-44.79853544453715,0.20428854560741938,0.6612811504606169,1.4142135623730951,1.4142135623730951,9765,AB_N30,4,3.0
31,993,0.939453125,0.0302734375,0.9170731707317074,0.7075340640013731,0.010826256818755597,0.838550519574008,-16.435198626818767,-613.7981624445049,0.7183603208201287,0.6041293138042549,0.76536686473746,1.8477590650401456,9819,AB_N30,4,3.0
282,742,0.44921875,0.275390625,0.9746341463414634,0.3746864450578431,0.03555509481180308,0.9999999999973311,-255.2795582336655,-682.5829261262816,0.4102415398696462,0.4102415398696462,0.0,0.0,9833,AB_N30,4,3.0
268,756,0.4765625,0.26171875,0.8848780487804878,0.8972108136305322,0.022898899200925138,0.3572919202648374,-103.02692161487218,-802.2616928363066,0.9201097128314574,0.34346507368571244,1.08239220030269,2.6131259297776106,10207,AB_N30,4,3.0
684,340,-0.3359375,0.66796875,0.9190243902439025,0.5242962904775936,0.05498608926942128,0.09006960566017565,-449.77349524303133,-2512.8842478997067,0.5792823797470149,0.10220924940192111,0.76536686473746,1.8477590650401505,10302,AB_N30,4,3.0
28,996,0.9453125,0.02734375,0.9717073170731707,0.3900792455443419,0.02907398659523852,1.2336409610343986,-28.096689782761377,-738.1257364575702,0.41915323213958045,0.5102917219493672,1.4142135623730951,1.4142135623730951,10327,AB_N30,4,3.0
91,933,0.822265625,0.0888671875,0.8839024390243903,0.7980741492209007,0.04754966341448852,0.38922417450658964,-38.98275015180599,-1028.5800859211129,0.8456238126353892,0.35817941534043163,1.0823922002644217,2.613125929685221,10663,AB_N30,4,3.0
59,965,0.884765625,0.0576171875,0.96,0.41075830171746386,0.04839736764616809,0.30179138171261255,-58.94797941426097,-2712.493331473898,0.45915566936363195,0.1723606830717095,0.7653668647757284,1.847759064947764,10824,AB_N30,4,3.0
567,457,-0.107421875,0.5537109375,0.8751219512195122,0.7211666869647934,0.0341858210832191,0.4826236197142345,-271.83022121662896,-473.04317153556445,0.7553525080480125,0.38223789796397256,1.08239220030269,2.613125929777604,10847,AB_N30,4,3.0
207,817,0.595703125,0.2021484375,0.9639024390243902,0.461651715577893,0.02604649306590201,1.7407555653069997,-161.30918414330503,-359.1601470146213,0.487698208643795,0.8296692861933841,0.76536686473746,1.8477590650401512,10977,AB_N30,4,3.0
510,514,0.00390625,0.498046875,0.9707317073170731,0.3093605685000519,0.03613200113422621,1.4592502979997555,-575.8158322313204,-409.7493208664792,0.3454925696342781,0.4875665029087599,1.08239220030269,2.6131259297776106,11066,AB_N30,4,3.0
21,1003,0.958984375,0.0205078125,0.904390243902439,0.7066027168130109,0.02311289290527163,0.3653004296386974,-10.400337333169709,-1357.0544266223349,0.7297156097182825,0.28123516894130063,1.4142135623730951,1.4142135623730951,11213,AB_N30,4,3.0
300,724,0.4140625,0.29296875,0.9170731707317074,0.5978209447284251,0.054726364435648156,0.16069434351848047,-174.67418487772514,-2645.6463938490833,0.6525473091640732,0.1507928086905409,0.76536686473746,1.8477590650401536,11321,AB_N30,4,3.0
686,338,-0.33984375,0.669921875,0.9121951219512195,0.6004325034407023,0.05346533880274451,0.9999999999983346,-414.2809688466203,-191.49054735943224,0.6538978422434468,0.6538978422434468,0.0,0.0,11342,AB_N30,4,3.0
172,852,0.6640625,0.16796875,0.944390243902439,0.5131209074637072,0.032929526912537255,1.3696677092527472,-123.30287709813227,-424.09785989785155,0.5460504343762445,0.7357346648094136,0.76536686473746,1.8477590650401496,11429,AB_N30,4,3.0
894,130,-0.74609375,0.873046875,0.9190243902439025,0.5349215023898932,0.02580996315432993,0.6185115378616729,-598.7157950545441,-135.24515157830442,0.5607314655442232,0.3566650842333978,1.4142135623730951,1.4142135623730951,11553,AB_N30,4,3.0
727,297,-0.419921875,0.7099609375,0.9834146341463414,0.3677590123192216,0.036742462359713346,1.491056847832285,-678.5411953372953,-183.98169972871074,0.40450147467893494,0.5850920560318174,1.08239220030269,2.6131259297776106,11558,AB_N30,4,3.0
864,160,-0.6875,0.84375,0.9560975609756097,0.4541499757388744,0.007552027041436871,1.7435497815157521,-669.9058168498744,-72.87665346331313,0.46170200278031126,0.799385118018079,1.0823922002644217,2.613125929685221,11626,AB_N30,4,3.0
154,870,0.69921875,0.150390625,0.9473170731707317,0.5549432586329995,0.01847019215471324,0.40346791168131585,-98.92908065155275,-1345.8506665780674,0.5734134507877128,0.24237198981739738,0.7653668647757284,1.8477590649477607,11627,AB_N30,4,3.0
84,940,0.8359375,0.08203125,0.9882926829268293,0.2799424254225579,0.02663098758421023,1.467598743335011,-114.23802227345564,-779.0104459107453,0.3065734130067681,0.43747413934197876,1.4142135624,1.4142135623999934,11757,AB_N30,4,3.0
653,371,-0.275390625,0.6376953125,0.9882926829268293,0.1765534920290298,0.024188640960717378,1.6019244800697385,-1308.9527020009832,-477.5597384402779,0.2007421329897472,0.3070140018854196,1.8477590650401503,0.7653668647374634,11879,AB_N30,4,3.0
630,394,-0.23046875,0.615234375,0.8653658536585366,0.8198192247160617,0.07045895755998843,0.10821233556197693,-264.5870301052465,-1616.4883541883917,0.8902781822760502,0.15917351060523088,1.0823922002644217,2.6131259296852276,12019,AB_N30,4,3.0
900,124,-0.7578125,0.87890625,0.9102439024390244,0.7396658344414957,0.042326167553248695,0.5683326677131412,-430.3934918661316,-107.88898549208446,0.7819920019947444,0.46270242445821885,1.08239220030269,2.6131259297776106,12040,AB_N30,4,3.0
275,749,0.462890625,0.2685546875,0.968780487804878,0.3966792847366407,0.04776919687864156,0.6703713321765375,-248.8548581141967,-978.4002780695947,0.4444484816152823,0.3136916174350498,1.08239220030269,2.6131259297776106,12156,AB_N30,4,3.0
139,885,0.728515625,0.1357421875,0.8868292682926829,0.6063521180711944,0.05533424771348239,0.4741540708884854,-75.2572850034972,-1091.7623879860753,0.6616863657846768,0.3428385728892689,1.4142135624,1.4142135624000005,12198,AB_N30,4,3.0
672,352,-0.3125,0.65625,0.9658536585365853,0.3843716343632907,0.028645693340112688,0.0,-630.6643737252894,-387323009852.87994,0.4130173277034034,0.028645693340112688,2.1414449415733867,2.722905353219289,12204,AB_N30,4,3.0
256,768,0.5,0.25,0.968780487804878,0.2785846558415114,0.042983235987749,0.9278302365048138,-336.87936706595247,-1032.5170200963303,0.3215678918292604,0.30146250310471845,0.76536686473746,1.8477590650401456,12314,AB_N30,4,3.0
784,240,-0.53125,0.765625,0.9795121951219512,0.3053387290364953,0.024188640960717378,1.7084357892119182,-911.507114937672,-165.32612026610988,0.32952736999721266,0.5458402534808546,0.76536686473746,1.8477590650401503,12480,AB_N30,4,3.0
178,846,0.65234375,0.173828125,0.9707317073170731,0.3608131316253973,0.02682482733220537,0.9999999999972286,-174.271124499887,-838.4747539506133,0.38763795895760267,0.38763795895760267,0.0,0.0,12612,AB_N30,4,3.0
309,715,0.396484375,0.3017578125,0.9541463414634146,0.44793272121978966,0.06392161620594594,1.3843220974527755,-248.93651394338056,-405.6498653018546,0.5118543374257356,0.6840047803640388,0.76536686473746,1.8477590650401483,12718,AB_N30,4,3.0
20,1004,0.9609375,0.01953125,0.9882926829268293,0.19134424957343477,0.045671338129582795,2.0,-38.14014912032184,-558.0737993839105,0.23701558770301756,0.6902218430484977,1.4142135623730951,1.4142135623730951,12769,AB_N30,4,3.0
811,213,-0.583984375,0.7919921875,0.9258536585365854,0.664414979851077,0.04282877336235291,0.999999999998495,-419.88224755618063,-113.25362278302836,0.7072437532134299,0.7072437532134299,0.0,0.0,13082,AB_N30,4,3.0
249,775,0.513671875,0.2431640625,0.9824390243902439,0.31120589102736596,0.01849098828023754,2.0,-272.6677864853563,-313.04086547062224,0.3296968793076035,0.8988370805023465,1.08239220030269,2.6131259297776106,13165,AB_N30,4,3.0
371,653,0.275390625,0.3623046875,0.944390243902439,0.31747943637778897,0.0341858210832191,0.14335635628493967,-424.266883193126,-4849.345402204536,0.3516652574610081,0.0796985162778786,2.1414449415733867,2.7229053532192875,13202,AB_N30,4,3.0
361,663,0.294921875,0.3525390625,0.9795121951219512,0.30371682829616775,0.028645693340112688,1.2267772917846937,-405.86717976393305,-600.8496715961678,0.33236252163628044,0.401238601427949,1.8477590650401503,0.7653668647374571,13351,AB_N30,4,3.0
783,241,-0.529296875,0.7646484375,0.9639024390243902,0.33635112019387026,0.05022358487904521,0.14670448348279674,-797.9452809082475,-1711.9278165603785,0.38657470507291547,0.09956780223609374,2.141444941587064,2.72290535315659,13393,AB_N30,4,3.0
676,348,-0.3203125,0.66015625,0.9726829268292683,0.3014611343299227,0.04200730314495216,0.09437917918733783,-826.0819498555995,-4558.344158813797,0.3434684374748749,0.07045895755998843,1.08239220030269,2.6131259297776106,13776,AB_N30,4,3.0
331,693,0.353515625,0.3232421875,0.9853658536585366,0.23283123179041,0.024897223096007615,1.4484532785926139,-507.4804754804325,-698.5984703752554,0.2577284548864176,0.36214238414303224,0.7653668647757284,1.847759064947764,13835,AB_N30,4,3.0
554,470,-0.08203125,0.541015625,0.9609756097560975,0.3001698437360347,0.05001607064783431,1.2705697697942455,-639.682724695729,-453.8724749702132,0.35018591438386903,0.4314027999039731,1.08239220030269,2.6131259297776106,14083,AB_N30,4,3.0
198,826,0.61328125,0.193359375,0.8770731707317073,0.945426216781052,0.00013626652507470194,0.5062212517364468,-65.26321942871729,-610.3047448859146,0.9455624833061267,0.47873110940893837,0.76536686473746,1.8477590650401503,14110,AB_N30,4,3.0
536,488,-0.046875,0.5234375,0.9892682926829268,0.3572462124913559,0.01849098828023754,2.0,-512.5292574178517,-207.46089682729885,0.37573720077159345,0.8754737314691015,1.08239220030269,2.613125929777604,14125,AB_N30,4,3.0
851,173,-0.662109375,0.8310546875,0.9619512195121951,0.3824265256681394,0.04200730314495216,0.11882321222130861,-783.5662739961758,-1373.7690884762035,0.42443382881309155,0.08744845136359403,2.0,2.0,14198,AB_N30,4,3.0
4,1020,0.9921875,0.00390625,0.9765853658536585,0.193851852856035,0.05062655388710657,1.2037311375531796,-6.608349467443717,-1515.6569865728407,0.24447840674314159,0.28397206524349694,2.141444941537851,2.7229053531913423,14230,AB_N30,4,3.0
242,782,0.52734375,0.236328125,0.9882926829268293,0.19657833375327216,0.01678466858791816,0.8040007831775998,-411.83283169964335,-1755.7503252902857,0.21336300234119032,0.1748338028821006,0.76536686473746,1.8477590650401468,14332,AB_N30,4,3.0
720,304,-0.40625,0.703125,0.9317073170731707,0.5796979221388946,0.0521053061086475,0.2192994209225231,-422.0089208391284,-892.0069133755684,0.6318032282475421,0.17923272474391627,1.4142135624,1.4142135624000005,14402,AB_N30,4,3.0
77,947,0.849609375,0.0751953125,0.9873170731707317,0.28946402012397154,0.01849098828023754,1.3783282575371698,-110.31848605349877,-847.8301337350139,0.3079550084042091,0.4174674267587938,1.84775906504015,0.7653668647374604,14459,AB_N30,4,3.0
299,725,0.416015625,0.2919921875,0.9960975609756098,0.23748966048060594,0.010855439758074237,0.9902890394862948,-473.4292431798201,-1107.5873628491634,0.24834510023868017,0.24603884752433003,2.1414449415378507,2.7229053531913356,14748,AB_N30,4,3.0
376,648,0.265625,0.3671875,0.9765853658536585,0.3238003288166931,0.027785519490396426,1.558347447295468,-399.35374039112855,-472.6378946331058,0.3515858483070895,0.5323789353368815,0.7653668647757284,1.8477590649477638,14756,AB_N30,4,3.0
872,152,-0.703125,0.8515625,0.9160975609756098,0.6675310076749167,0.028738456943256274,0.4022047652961549,-462.5433640933739,-197.84101792177484,0.696269464618173,0.2972226092134541,1.4142135623,1.4142135623000058,14918,AB_N30,4,3.0
488,536,0.046875,0.4765625,0.8585365853658536,0.9643899523067854,0.02663098758421023,0.25810109809717824,-180.92838640785246,-757.9554716700756,0.9910209398909956,0.275541093268735,1.08239220030269,2.613125929777609,14970,AB_N30,4,3.0
324,700,0.3671875,0.31640625,0.9834146341463414,0.2678832205279834,0.04574436631360135,1.3564686725804338,-412.93245895852783,-642.5356864262956,0.31362758684158476,0.40911956287112305,1.4142135624,1.4142135624000005,15207,AB_N30,4,3.0
906,118,-0.76953125,0.884765625,0.9317073170731707,0.5173065673635016,0.04200730314495216,1.2614622984810027,-618.1886935565509,-62.53013191162071,0.5593138705084537,0.6945700346318939,1.0823922002644217,2.613125929685221,15241,AB_N30,4,3.0
337,687,0.341796875,0.3291015625,0.9873170731707317,0.17505582016980914,0.05049563421884429,2.0,-670.603951183319,-355.3819456530365,0.22555145438865343,0.7371292538767362,0.765366864645072,1.8477590650018827,15284,AB_N30,4,3.0
474,550,0.07421875,0.462890625,0.9560975609756097,0.4858946349133122,0.021022979845770395,1.523274242089265,-352.495577995674,-259.99479345331355,0.5069176147590826,0.7611737615801094,1.0823922002644217,2.613125929685221,15317,AB_N30,4,3.0
11,1013,0.978515625,0.0107421875,0.9717073170731707,0.2112198243186938,0.037571862567572833,2.0,-19.065372545114606,-466.68655030668424,0.24879168688626663,0.7881908696558146,1.4142135623,1.4142135622999987,15350,AB_N30,4,3.0
653,371,-0.275390625,0.6376953125,0.9346341463414634,0.6712785585067006,0.003269900366847822,0.5906070370728902,-341.2024142694617,-360.5977643964286,0.6745484588735484,0.3997317408576416,0.76536686473746,1.847759065040149,15461,AB_N30,4,3.0
300,724,0.4140625,0.29296875,0.9560975609756097,0.3692435043334007,0.007552027041436871,2.0,-288.8817863228169,-294.2057639358382,0.37679553137483757,0.8868639803184465,0.76536686473746,1.8477590650401536,15511,AB_N30,4,3.0
382,642,0.25390625,0.373046875,0.9219512195121952,0.6248492551794909,0.02401623862487423,1.2474982591985722,-220.97555822908947,-300.8336425605132,0.6488654938043651,0.8035145967240609,0.76536686473746,1.8477590650401505,15762,AB_N30,4,3.0
191,833,0.626953125,0.1865234375,0.9717073170731707,0.25815764109611294,0.07348450963159159,2.0,-260.2604033463756,-418.09298675118805,0.33164215072770453,0.7932757313093445,1.08239220030269,2.6131259297776097,16012,AB_N30,4,3.0
476,548,0.0703125,0.46484375,0.9882926829268293,0.24113831934506236,0.021022979845770395,1.516239194230274,-732.1219855973626,-516.9084595190288,0.26216129919083275,0.3866463508690865,1.4142135624,1.4142135624000005,16058,AB_N30,4,3.0
632,392,-0.234375,0.6171875,0.968780487804878,0.3557243363106568,0.03613200113422621,1.1424208653028984,-653.4373113310669,-341.27729240848583,0.391856337444883,0.44251890523268844,1.4142135623730951,1.4142135623730951,16064,AB_N30,4,3.0
56,968,0.890625,0.0546875,0.9648780487804878,0.3415966887531554,0.06282204013072346,0.8146174755477169,-56.10664509396191,-1240.7188860551812,0.40441872888387886,0.3410926723790927,1.8477590650401499,0.7653668647374634,16282,AB_N30,4,3.0
578,446,-0.12890625,0.564453125,0.9785365853658536,0.31297166012225885,0.04260480385236787,1.3217470847553079,-659.6197302548755,-396.133921924399,0.3555764639746267,0.4562741832313143,1.08239220030269,2.6131259297776106,16339,AB_N30,4,3.0
149,875,0.708984375,0.1455078125,0.9629268292682926,0.40026992871614586,0.022898899200925138,0.46966388056857605,-139.15783117561855,-1686.6432702804918,0.423168827917071,0.21089122719712716,1.0823922002644217,2.613125929685221,16485,AB_N30,4,3.0
286,738,0.44140625,0.279296875,0.9424390243902439,0.327075840033192,0.07043699884711263,0.50298311610493,-300.1574614071192,-1601.72746823552,0.39751283888030464,0.2349506240701481,2.000000000038049,2.000000000038045,16538,AB_N30,4,3.0
153,871,0.701171875,0.1494140625,0.9014634146341464,0.6862677771859717,0.05075516510180422,0.24845361750282452,-78.37306072139077,-1800.3349065895375,0.7370229422877759,0.22126087691952967,0.76536686473746,1.847759065040149,16777,AB_N30,4,3.0
807,217,-0.576171875,0.7880859375,0.9775609756097561,0.2790775725940342,0.02401623862487423,1.4521966803806023,-1019.4689406706847,-188.7294874535682,0.30309381121890844,0.42929176311605943,1.84775906504015,0.7653668647374587,16876,AB_N30,4,3.0
461,563,0.099609375,0.4501953125,0.9190243902439025,0.593443694802294,0.02682482733220537,0.9857719203175827,-283.523585723981,-351.22135819500835,0.6202685221344993,0.6118249579588099,0.76536686473746,1.847759065040149,16889,AB_N30,4,3.0
766,258,-0.49609375,0.748046875,0.9785365853658536,0.355009316374284,0.010855439758074237,0.7792627903186882,-750.7309276768649,-322.3262278296338,0.36586475613235825,0.287500990225808,1.08239220030269,2.613125929777604,16956,AB_N30,4,3.0
903,121,-0.763671875,0.8818359375,0.9160975609756098,0.5653514929982905,0.03686826979041702,0.7280107195261298,-582.6372296757022,-105.59567749063969,0.6022197627887075,0.4484502169940022,0.76536686473746,1.847759065040147,17062,AB_N30,4,3.0
185,839,0.638671875,0.1806640625,0.9951219512195122,0.17002192598890298,0.02907398659523852,1.6947696805460997,-415.1861370430596,-975.8048297228715,0.1990959125841415,0.317221991790979,2.000000000038049,2.00000000003805,17078,AB_N30,4,3.0
727,297,-0.419921875,0.7099609375,0.9970731707317073,0.1793219020897291,0.04549505558784439,2.0,-1454.5464505840068,-268.8722922296653,0.22481695767757348,0.42600938160538215,0.76536686473746,1.8477590650401472,17192,AB_N30,4,3.0
996,28,-0.9453125,0.97265625,0.9395121951219512,0.46609156090131887,0.05974865873923296,1.0945262938036566,-749.8628024433652,-14.077729018300934,0.5258402196405518,0.5698981274668093,0.765366864645072,1.8477590650018794,17331,AB_N30,4,3.0
718,306,-0.40234375,0.701171875,0.9414634146341463,0.5926915538765273,0.036784844030205766,0.7826672228798375,-433.32457659534566,-246.84528649571206,0.629476397906733,0.5006650965278656,1.08239220030269,2.6131259297776106,17374,AB_N30,4,3.0
943,81,-0.841796875,0.9208984375,0.9678048780487805,0.4907928481223931,0.01849098828023754,0.5212721196890306,-681.8353669844313,-112.01882337247987,0.5092838364026306,0.27432761654973514,1.4142135623730951,1.4142135623730951,17411,AB_N30,4,3.0
612,412,-0.1953125,0.59765625,0.9307317073170731,0.6225810383054242,0.010522931577144679,0.7902759423109816,-356.80779356928815,-281.3138868560433,0.6331039698825689,0.5025337482897034,1.08239220030269,2.6131259297776106,17499,AB_N30,4,3.0
96,928,0.8125,0.09375,0.9863414634146341,0.30576080310457765,0.03398175201137421,2.0,-111.20878354783808,-404.01950100903247,0.33974255511595186,0.8435897325531614,0.76536686473746,1.8477590650401472,17500,AB_N30,4,3.0
731,293,-0.427734375,0.7138671875,0.9853658536585366,0.1740886913857561,0.05189737998041677,2.0,-1371.4634108341922,-114.80745904966919,0.22598607136617288,0.8878729069742921,1.08239220030269,2.613125929777604,17535,AB_N30,4,3.0
323,701,0.369140625,0.3154296875,0.9678048780487805,0.311460880712086,0.018117497427285745,2.0,-364.2900750897421,-284.6631211563084,0.32957837813937174,0.927051463597483,1.08239220030269,2.6131259297776106,17724,AB_N30,4,3.0
