vertex_id,degree,vertex_type,depth,balance_mag,balance_angle,gap_angle_rad,gap_angle_deg,gap_direction,cos_gap_alignment,n_oversized_gaps,perp_x,perp_y
4127,6,C,0.7298666913266338,0.307959844170429,-2.748893571891069,2.356194490192345,135.0,0.39269908169872403,-1.0,1,0.5355339059,0.2928932188
4128,3,F,0.2250769792494215,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.7071067812
4129,3,F,0.41225848719003333,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,-0.0
4130,4,E,0.46159066017034134,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.7071067812
4131,4,E,0.6425045480356832,0.6532814824381883,1.1780972450961724,3.9269908169872414,225.0,-1.9634954084936214,-1.0,1,0.2426406871,-0.5857864376
4132,3,F,0.4172319991667147,0.8047378541410318,-2.0710725818778413e-11,4.7123889804554,270.0000000040514,3.141592653554438,-1.0,1,-0.4644660941,0.1213203436
4133,3,F,0.31979954887072604,0.804737854124365,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.5857864376
4134,7,B,0.8297135591955975,0.14285714285714285,-3.141592653489793,1.570796326724186,89.99999999594858,-3.53553852860955e-11,-1.0,1,0.5355339059,0.1213203436
4135,4,E,0.2988180912608498,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.5355339059
4136,4,E,0.41064512656254504,0.6532814824545202,2.7488935718807137,3.926990817057952,225.0000000040514,-0.3926990817340794,-1.0,1,1.2426406871,-0.1715728753
4137,5,D,0.5745179225047365,0.4828427124746191,-2.356194490192345,3.141592653589793,180.0,0.7853981633974483,-1.0,1,0.5355339059,0.5355339059
4138,3,F,0.10539622797995951,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.9497474683
4139,3,F,0.37659965244676585,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.2426406871
4140,4,E,0.300218006777045,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.9497474683
4141,5,D,0.7969218552047628,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.3431457505
4142,4,E,0.35993860381408205,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.3639610307
4143,4,E,0.38672160609167716,0.6532814824381883,2.748893571891069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,1.2426406871,-0.3431457505
4144,5,D,0.685265953519366,0.482842712474619,-2.356194490192345,3.141592653589793,180.0,0.7853981633974483,-1.0,1,0.5355339059,0.3639610307
4145,3,F,0.19162920370701797,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.7781745931
4146,3,F,0.40626257608075356,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.0710678119
4147,4,E,0.4144726535626564,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.7781745931
4148,5,D,0.6887378996034532,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.5147186258
4149,4,E,0.4045394612345775,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.1923881554
4150,3,F,0.3429202858978474,0.804737854124365,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.5147186258
4151,6,C,0.7903522421932099,0.307959844170429,-2.748893571891069,2.356194490192345,135.0,0.39269908169872403,-1.0,1,0.5355339059,0.1923881554
4152,3,F,0.26960084868384826,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.6066017178
4153,3,F,0.41408839880343573,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,-0.1005050634
4154,4,E,0.527917539650156,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.6066017178
4155,3,F,0.06779031293187276,0.804737854124365,-0.7853981633974482,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,1.0208152802
4156,3,F,0.35855368770829255,0.8047378541243649,-3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.313708499
4157,4,E,0.2527424608675647,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,1.0208152802
4158,5,D,0.8385590963778551,0.48284271245461896,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.2720779386
4159,4,E,0.3363927088722404,0.6532814824449532,-0.3926990816737241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.4350288425
4160,4,E,0.3992231521574493,0.6532814824449532,2.748893571916069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,1.2426406871,-0.2720779386
4161,5,D,0.6397867770826141,0.48284271246047683,-2.3561944902216343,3.1415926535190826,179.99999999594857,0.7853981634328036,-1.0,1,0.5355339059,0.4350288425
4162,3,F,0.15677314389134356,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.8492424049
4163,3,F,0.39649465481876855,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.1421356237
4164,4,E,0.3672200540555225,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.8492424049
4165,5,D,0.7343390836004328,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.4436508139
4166,4,E,0.3883313853778104,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.2634559673
4167,3,F,0.36325407104281027,0.804737854124365,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.4436508139
4168,6,C,0.747973367993706,0.307959844170429,-2.748893571891069,2.356194490192345,135.0,0.39269908169872403,-1.0,1,0.5355339059,0.2634559673
4169,3,F,0.23847501565525064,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.6776695297
4170,3,F,0.41360749286284015,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,-0.0294372515
4171,4,E,0.4810595112078092,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.6776695297
4172,4,E,0.6232236469159629,0.6532814824150912,1.1780972450815277,3.926990816916531,224.99999999594857,-1.9634954084582656,-1.0,1,0.2426406871,-0.6152236891
4173,3,F,0.4214029969021088,0.8047378541410316,2.071072581877842e-11,4.7123889804554,270.0000000040514,-3.1415926535544383,-1.0,1,-0.4644660941,0.091883092
4174,3,F,0.3094711622353461,0.8047378541243649,2.3561944902216343,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.6152236891
4175,7,B,0.8445862904359193,0.14285714285714285,3.141592653489793,1.570796326724186,89.99999999594858,3.5355274263793035e-11,-1.0,1,0.5355339059,0.091883092
4176,4,E,0.31030353541143374,0.6532814824381883,-0.39269908169872414,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.5060966544
4177,4,E,0.40808295866586597,0.6532814824381883,2.748893571891069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,1.2426406871,-0.2010101268
4178,5,D,0.593724056345229,0.482842712474619,-2.356194490192345,3.141592653589793,180.0,0.7853981633974483,-1.0,1,0.5355339059,0.5060966544
4179,3,F,0.12067625532922899,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.9203102168
4180,3,F,0.38313388388304015,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.2132034356
4181,4,E,0.3198609134387036,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.9203102168
4182,5,D,0.7789165761553236,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.372583002
4183,4,E,0.3688785652202192,0.6532814824545203,-0.39269908170907947,3.926990817057952,225.0000000040514,2.7488935718557137,-1.0,1,-0.4644660941,0.3345237792
4184,4,E,0.38052640424294004,0.6532814824381883,2.748893571891069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,1.2426406871,-0.372583002
4185,5,D,0.7038696324841094,0.4828427124887612,-2.356194490192345,3.1415926536605037,180.00000000405143,0.7853981634328034,-1.0,1,0.5355339059,0.3345237792
4186,3,F,0.20566492354815913,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.7487373415
4187,3,F,0.4092119916047713,0.8047378541410316,3.1415926535690826,4.7123889804554,270.0000000040514,-3.5355274263793035e-11,-1.0,1,1.2426406871,0.0416305603
4188,4,E,0.43400782442832375,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.7487373415
4189,5,D,0.6696490154706667,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.5441558773
4190,4,E,0.41023779520161663,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.1629509039
4191,3,F,0.33366567811586023,0.804737854124365,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.5441558773
4192,6,C,0.8071311654640452,0.307959844170429,-2.748893571891069,2.356194490192345,135.0,0.39269908169872403,-1.0,1,0.5355339059,0.1629509039
4193,4,E,0.2819482468988388,0.6532814824381883,-0.39269908169872403,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.5771644663
4194,3,F,0.41313606588971163,0.8047378541243649,-3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,-0.1299423149
4195,5,D,0.547255867781527,0.482842712474619,-2.356194490192345,3.141592653589793,180.0,0.7853981633974483,-1.0,1,0.5355339059,0.5771644663
4196,3,F,0.083485136311919,0.8047378541243649,-0.7853981633681589,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.9913780286
4197,3,F,0.3664075133007283,0.8047378541410316,-3.1415926535690826,4.7123889804554,270.0000000040514,3.5355274263793035e-11,-1.0,1,1.2426406871,0.2842712475
4198,4,E,0.2724160361251844,0.6532814824150912,-1.9634954085082654,3.926990816916531,224.99999999594857,1.1780972451315277,-1.0,1,0.5355339059,0.9913780286
4199,5,D,0.8217009014213734,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.3015151902
4200,4,E,0.34647068378148516,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.405591591
4201,4,E,0.39447524898213493,0.6532814824381883,2.748893571891069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,1.2426406871,-0.3015151902
4202,5,D,0.6587090738334129,0.4828427124746191,-2.356194490192345,3.141592653589793,180.0,0.7853981633974483,-1.0,1,0.5355339059,0.405591591
4203,3,F,0.17137061596365166,0.8047378541243652,-0.7853981633974483,4.71238898038469,270.0,2.356194490192345,-1.0,1,-0.4644660941,0.8198051534
4204,3,F,0.4009880637731216,0.8047378541243649,3.141592653589793,4.71238898038469,270.0,0.0,-1.0,1,1.2426406871,0.1126983722
4205,4,E,0.3868070571059501,0.6532814824381883,-1.9634954084936207,3.9269908169872414,225.0,1.1780972450961724,-1.0,1,0.5355339059,0.8198051534
4206,5,D,0.7155467417942019,0.4828427124746191,1.5707963267948966,3.141592653589793,180.0,-1.5707963267948968,-1.0,1,0.2426406871,-0.4730880654
4207,4,E,0.39545475366927385,0.6532814824381883,-0.3926990816987241,3.9269908169872414,225.0,2.748893571891069,-1.0,1,-0.4644660941,0.2340187158
4208,3,F,0.35518738253257554,0.804737854124365,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,1.2426406871,-0.4730880654
4209,6,C,0.7657909395696109,0.307959844170429,-2.748893571891069,2.356194490192345,135.0,0.39269908169872403,-1.0,1,0.5355339059,0.2340187158
4247,4,E,0.5198700798255004,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.5269119346
4248,3,F,0.13529528522999645,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.1801948466
4249,3,F,0.5672475504135913,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.5269119346
4250,8,A,0.757155482255959,1.2500028789830253e-11,3.141592653589793,0.7853981634681589,45.00000000405142,-0.39269908173407947,,0,0.1213203436,0.1801948466
4251,5,D,0.629253639865557,0.48284271248876115,0.7853981633974483,3.1415926536605037,180.00000000405143,-2.3561944902277006,-1.0,1,-0.1715728753,-0.1126983722
4252,4,E,0.03978472187949844,0.6532814824150912,-0.3926990817133688,3.926990816916531,224.99999999594857,2.7488935719264243,-1.0,1,-0.8786796564,0.594408409
4253,4,E,0.693075243863901,0.6532814824150912,2.7488935718764242,3.926990816916531,224.99999999594857,-0.39269908166336887,-1.0,1,0.8284271247,-0.1126983722
4254,5,D,0.5170169812623897,0.48284271248461896,-1.5707963268156073,3.141592653589793,180.0,1.5707963267948966,-1.0,1,0.1213203436,0.594408409
4255,4,E,0.4387959485867374,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.6984848098
4256,3,F,0.1506527265155574,0.8047378541076983,-2.071067983269288e-11,4.712388980313979,269.9999999959486,3.141592653554438,-1.0,1,-0.8786796564,0.0086219714
4257,3,F,0.47875156623839554,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.6984848098
4258,8,A,0.8193068705558526,1.7677690618476357e-11,-2.356194490192345,0.7853981634681589,45.00000000405142,-0.39269908173407947,,0,0.1213203436,0.0086219714
4259,5,D,0.6037639285848289,0.48284271250290334,0.7853981633974484,3.141592653731214,180.00000000810283,-2.356194490192345,-1.0,1,-0.1715728753,-0.2842712475
4260,3,F,0.08850954960396407,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.4228355337
4261,4,E,0.6627271628684064,0.6532814824314233,2.748893571866069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,0.8284271247,-0.2842712475
4262,6,C,0.6230728754572956,0.30795984416405087,-1.1780972451461724,2.3561944901216343,134.99999999594857,1.963495408528976,-1.0,1,0.1213203436,0.4228355337
4263,4,E,0.3471237674026669,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.8700576851
4264,3,F,0.150329782307965,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.1629509039
4265,3,F,0.3811322294166929,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.8700576851
4266,6,C,0.8177949098249649,0.3079598441640509,1.1780972451461724,2.3561944901216343,134.99999999594857,-1.9634954085289762,-1.0,1,0.1213203436,-0.1629509039
4267,4,E,0.5489730322433098,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.4558441227
4268,3,F,0.1245067432181276,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.2512626585
4269,3,F,0.5997809749398959,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.4558441227
4270,7,B,0.72116732845057,0.14285714284704132,-0.7853981634681589,1.5707963267948966,90.0,2.356194490192345,-1.0,1,0.1213203436,0.2512626585
4271,4,E,0.2487231512814233,0.6532814824314233,1.1780972450711724,3.9269908169872414,225.0,-1.9634954084936214,-1.0,1,-0.1715728753,-1.0416305603
4272,3,F,0.1343440017300369,0.8047378541076983,2.071067983269288e-11,4.712388980313979,269.9999999959486,-3.1415926535544383,-1.0,1,-0.8786796564,-0.3345237792
4273,3,F,0.2780811362786113,0.8047378541243649,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-1.0416305603
4274,6,C,0.7537896765088249,0.30795984417493893,1.178097245131528,2.356194490192345,135.0,-1.9634954084936214,-1.0,1,0.1213203436,-0.3345237792
4275,4,E,0.47395839739917045,0.6532814824545202,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.627416998
4276,3,F,0.14616501314180708,0.8047378540910316,4.5986943407766697e-17,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.0796897832
4277,3,F,0.5168129657750377,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.627416998
4278,8,A,0.7992678380627729,1.2500028789861067e-11,3.141590433148858,0.7853981634681589,45.00000000405142,-0.39269908173407947,,0,0.1213203436,0.0796897832
4279,5,D,0.6183654297255363,0.48284271248876115,0.7853981633974483,3.1415926536605037,180.00000000405143,-2.3561944902277006,-1.0,1,-0.1715728753,-0.2132034356
4280,3,F,0.0697686440302886,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.4939033456
4281,4,E,0.6800079882171426,0.6532814824150912,2.7488935718764242,3.926990816916531,224.99999999594857,-0.39269908166336887,-1.0,1,0.8284271247,-0.2132034356
4282,6,C,0.5797743562297621,0.30795984416405087,-1.1780972451461724,2.3561944901216343,134.99999999594857,1.963495408528976,-1.0,1,0.1213203436,0.4939033456
4283,4,E,0.38608929780117474,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.7989898732
4284,3,F,0.1523844812978994,0.8047378541076983,-2.071067983269288e-11,4.712388980313979,269.9999999959486,3.141592653554438,-1.0,1,-0.8786796564,-0.091883092
4285,3,F,0.4223874199339833,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.7989898732
4286,7,B,0.8276303866759172,0.14285714283693982,0.7853981633974483,1.5707963267948966,90.0,-2.356194490192345,-1.0,1,0.1213203436,-0.091883092
4287,5,D,0.5746337560326902,0.48284271250290334,0.7853981633974484,3.141592653731214,180.00000000810283,-2.356194490192345,-1.0,1,-0.1715728753,-0.3847763109
4288,3,F,0.1112519074579813,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.3223304703
4289,4,E,0.6289388407780697,0.6532814824314233,2.748893571866069,3.9269908169872414,225.0,-0.3926990816987242,-1.0,1,0.8284271247,-0.3847763109
4290,6,C,0.6819868115157184,0.30795984416405087,-1.1780972451461724,2.3561944901216343,134.99999999594857,1.963495408528976,-1.0,1,0.1213203436,0.3223304703
4291,4,E,0.29012319830637257,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.9705627485
4292,3,F,0.14282901884005883,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.2634559673
4293,3,F,0.32126955574466864,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.9705627485
4294,6,C,0.7855208471772632,0.3079598441640509,1.1780972451461724,2.3561944901216343,134.99999999594857,-1.9634954085289762,-1.0,1,0.1213203436,-0.2634559673
4295,4,E,0.5069481990787988,0.6532814824545202,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.5563491861
4296,3,F,0.13901910065556355,0.8047378540910316,4.5986943407766697e-17,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.1507575951
4297,3,F,0.5529541178269219,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.5563491861
4298,8,A,0.7707679667044388,1.2500028789861067e-11,3.141590433148858,0.7853981634681589,45.00000000405142,-0.39269908173407947,,0,0.1213203436,0.1507575951
4299,5,D,0.6273105896268858,0.48284271248876115,0.7853981633974483,3.1415926536605037,180.00000000405143,-2.3561944902277006,-1.0,1,-0.1715728753,-0.1421356237
4300,3,F,0.04897085190149586,0.8047378541076983,-2.071067983269288e-11,4.712388980313979,269.9999999959486,3.141592653554438,-1.0,1,-0.8786796564,0.5649711575
4301,4,E,0.6907309601972331,0.6532814824150912,2.7488935718764242,3.926990816916531,224.99999999594857,-0.39269908166336887,-1.0,1,0.8284271247,-0.1421356237
4302,6,C,0.5355480040027503,0.30795984417493893,-1.178097245131528,2.356194490192345,135.0,1.9634954084936207,-1.0,1,0.1213203436,0.5649711575
4303,4,E,0.4236877096960483,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.7279220614
4304,3,F,0.15172222315491068,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.0208152802
4305,3,F,0.46251902514446885,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.7279220614
4306,7,B,0.8244027256985179,0.14285714284704135,0.785398163468159,1.5707963267948966,90.0,-2.356194490192345,-1.0,1,0.1213203436,-0.0208152802
4307,5,D,0.5961954832190822,0.4828427124887612,0.7853981633974484,3.1415926536605037,180.00000000405143,-2.3561944902277006,-1.0,1,-0.1715728753,-0.313708499
4308,3,F,0.09563921370344475,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.3933982822
4309,4,E,0.6538670340043637,0.6532814824150912,2.7488935718764242,3.926990816916531,224.99999999594857,-0.39269908166336887,-1.0,1,0.8284271247,-0.313708499
4310,6,C,0.6406566435235148,0.30795984416405087,-1.1780972451461724,2.3561944901216343,134.99999999594857,1.963495408528976,-1.0,1,0.1213203436,0.3933982822
4311,4,E,0.3306392795403147,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.8994949366
4312,3,F,0.14868665875468334,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.1923881554
4313,3,F,0.36376598922206715,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.8994949366
4314,6,C,0.8102801511830465,0.3079598441640509,1.1780972451461724,2.3561944901216343,134.99999999594857,-1.9634954085289762,-1.0,1,0.1213203436,-0.1923881554
4315,4,E,0.5373004003091537,0.6532814824314233,1.1780972450711724,3.9269908169872414,225.0,-1.9634954084936214,-1.0,1,-0.1715728753,-0.4852813742
4316,3,F,0.12928043337740258,0.8047378541076983,2.071067983269288e-11,4.712388980313979,269.9999999959486,-3.1415926535544383,-1.0,1,-0.8786796564,0.2218254069
4317,3,F,0.5866710003758081,0.8047378541243649,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.4852813742
4318,7,B,0.7365388458381262,0.14285714283693982,-0.7853981633974483,1.5707963267948966,90.0,2.356194490192345,-1.0,1,0.1213203436,0.2218254069
4319,4,E,0.23134934271574337,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-1.0710678119
4320,3,F,0.13007715059263902,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.3639610307
4321,3,F,0.26001771959067455,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-1.0710678119
4322,6,C,0.7391840112763703,0.3079598441640509,1.1780972451461724,2.3561944901216343,134.99999999594857,-1.9634954085289762,-1.0,1,0.1213203436,-0.3639610307
4323,4,E,0.45963355765930036,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.6568542495
4324,3,F,0.14834934611083694,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.0502525317
4325,3,F,0.5012557425050285,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.6568542495
4326,8,A,0.8087722501238335,1.2500028789830253e-11,3.141592653589793,0.7853981634681589,45.00000000405142,-0.39269908173407947,,0,0.1213203436,0.0502525317
4327,5,D,0.6129725274917514,0.48284271248876115,0.7853981633974483,3.1415926536605037,180.00000000405143,-2.3561944902277006,-1.0,1,-0.1715728753,-0.2426406871
4328,3,F,0.07778840713076596,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.4644660941
4329,4,E,0.6735950263056811,0.6532814824150912,2.7488935718764242,3.926990816916531,224.99999999594857,-0.39269908166336887,-1.0,1,0.8284271247,-0.2426406871
4330,6,C,0.5978390395932589,0.30795984416405087,-1.1780972451461724,2.3561944901216343,134.99999999594857,1.963495408528976,-1.0,1,0.1213203436,0.4644660941
4331,4,E,0.37010079771166293,0.6532814824314233,1.1780972450711724,3.9269908169872414,225.0,-1.9634954084936214,-1.0,1,-0.1715728753,-0.8284271247
4332,3,F,0.15186248198548402,0.8047378541076983,2.071067983269288e-11,4.712388980313979,269.9999999959486,-3.1415926535544383,-1.0,1,-0.8786796564,-0.1213203436
4333,3,F,0.40542204260521975,0.8047378541243649,2.356194490192345,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.8284271247
4334,6,C,0.8250815460945125,0.30795984417493893,1.178097245131528,2.356194490192345,135.0,-1.9634954084936214,-1.0,1,0.1213203436,-0.1213203436
4335,4,E,0.5644632148885402,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-0.4142135624
4336,3,F,0.11703479750272228,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,0.2928932188
4337,3,F,0.6173222849949429,0.8047378541243649,2.3561944901630554,4.71238898038469,270.0,-0.7853981633974485,-1.0,1,0.8284271247,-0.4142135624
4338,7,B,0.6985256812364918,0.14285714284704132,-0.7853981634681589,1.5707963267948966,90.0,2.356194490192345,-1.0,1,0.1213203436,0.2928932188
4339,4,E,0.2730734158232878,0.6532814824545203,1.1780972450858171,3.926990817057952,225.0000000040514,-1.9634954085289762,-1.0,1,-0.1715728753,-1.0
4340,3,F,0.1396292640446456,0.8047378540910316,0.0,4.712388980243269,269.99999999189714,3.141592653589793,-1.0,1,-0.8786796564,-0.2928932188
